seqCrct,seqRT,pushed,crctKey,tt,is_switch,is_probe,sequence,subj,block,sttime,trial.type,response.type,trial,is.switch
-1,Inf,0,3,2,0,NA,131,JenF,4,2.01501E+11,intf,noresp,91,0
1,0.614993,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,92,0
-1,Inf,0,2,2,0,NA,233,JenF,4,2.01501E+11,intf,noresp,93,0
1,0.50217,1,1,1,1,0,100,JenF,4,2.01501E+11,nbk,correct,94,1
1,0.4383,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,95,0
-1,Inf,0,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,noresp,96,0
1,0.90911,1,1,2,1,NA,221,JenF,4,2.01501E+11,intf,correct,97,1
1,0.699783,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,98,0
1,0.82915,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,99,0
1,0.478631,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,100,1
1,0.387453,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,101,0
1,0.621392,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,102,0
0,0.293764,1,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,wrong,103,0
1,0.476925,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,104,0
1,0.552999,1,1,2,1,NA,313,JenF,4,2.01501E+11,intf,correct,105,1
1,0.600319,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,106,0
1,0.642463,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,107,0
1,0.434031,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,108,1
1,0.420274,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,109,0
1,0.831312,3,3,2,1,NA,322,JenF,4,2.01501E+11,intf,correct,110,1
1,0.546626,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,111,0
1,0.465248,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,112,0
1,0.729968,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,113,0
1,0.703392,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,114,0
1,0.829637,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,115,0
1,0.820949,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,116,0
1,0.715124,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,117,0
-1,Inf,0,3,2,0,NA,131,JenF,4,2.01501E+11,intf,noresp,118,0
1,0.463261,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,119,1
1,0.413369,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,120,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,1,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,2,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,3,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,4,0
-1,Inf,0,1,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,5,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,6,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,7,0
-1,Inf,0,3,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,8,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,9,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,10,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,11,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,12,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,13,0
1,0.813179,2,2,1,0,1,XXX,Julia,1,2.01501E+11,nbk,correct,14,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,15,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,16,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,17,0
-1,Inf,0,3,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,18,0
-1,Inf,0,1,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,19,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,20,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,21,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,22,0
1,0.790935,1,1,1,0,1,XXX,Julia,1,2.01501E+11,nbk,correct,23,0
-1,Inf,0,2,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,24,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,25,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,26,0
1,0.655342,1,1,1,0,1,XXX,Julia,1,2.01501E+11,nbk,correct,27,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,28,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,29,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,30,0
-1,Inf,0,2,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,31,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,32,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,33,0
-1,Inf,0,3,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,34,0
1,0.861236,3,3,1,0,1,XXX,Julia,1,2.01501E+11,nbk,correct,35,0
-1,Inf,0,2,1,0,0,20,Julia,1,2.01501E+11,nbk,noresp,36,0
-1,Inf,0,3,1,0,0,3,Julia,1,2.01501E+11,nbk,noresp,37,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,38,0
-1,Inf,0,3,1,0,1,XXX,Julia,1,2.01501E+11,nbk,noresp,39,0
-1,Inf,0,1,1,0,0,100,Julia,1,2.01501E+11,nbk,noresp,40,0
-1,Inf,0,1,2,0,NA,221,Julia,2,2.01501E+11,intf,noresp,1,0
1,0.845986,2,2,2,0,NA,233,Julia,2,2.01501E+11,intf,correct,2,0
1,0.80278,3,3,2,0,NA,131,Julia,2,2.01501E+11,intf,correct,3,0
1,0.726933,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,4,0
1,0.762227,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,5,0
1,0.770301,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,6,0
1,0.911218,2,2,2,0,NA,121,Julia,2,2.01501E+11,intf,correct,7,0
1,0.683064,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,8,0
1,0.6104,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,9,0
1,0.686125,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,10,0
1,0.885502,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,11,0
1,0.640137,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,12,0
1,0.831909,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,13,0
1,0.720534,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,14,0
1,0.606635,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,15,0
1,0.700449,1,1,2,0,NA,133,Julia,2,2.01501E+11,intf,correct,16,0
1,0.713591,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,17,0
1,0.596072,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,18,0
1,0.690518,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,19,0
1,0.619536,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,20,0
1,0.575213,1,1,2,0,NA,221,Julia,2,2.01501E+11,intf,correct,21,0
1,0.71211,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,22,0
1,0.601558,3,3,2,0,NA,131,Julia,2,2.01501E+11,intf,correct,23,0
1,0.551466,1,1,2,0,NA,221,Julia,2,2.01501E+11,intf,correct,24,0
1,0.641907,2,2,2,0,NA,323,Julia,2,2.01501E+11,intf,correct,25,0
1,0.601946,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,26,0
1,0.716617,2,2,2,0,NA,233,Julia,2,2.01501E+11,intf,correct,27,0
1,0.704797,3,3,2,0,NA,131,Julia,2,2.01501E+11,intf,correct,28,0
1,0.632995,2,2,2,0,NA,233,Julia,2,2.01501E+11,intf,correct,29,0
1,0.666636,3,3,2,0,NA,322,Julia,2,2.01501E+11,intf,correct,30,0
1,0.54867,1,1,2,0,NA,221,Julia,2,2.01501E+11,intf,correct,31,0
1,0.777259,3,3,2,0,NA,131,Julia,2,2.01501E+11,intf,correct,32,0
1,0.562454,1,1,2,0,NA,221,Julia,2,2.01501E+11,intf,correct,33,0
1,0.570972,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,34,0
1,0.784868,3,3,2,0,NA,223,Julia,2,2.01501E+11,intf,correct,35,0
1,0.638244,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,36,0
1,0.798059,2,2,2,0,NA,112,Julia,2,2.01501E+11,intf,correct,37,0
1,0.670167,2,2,2,0,NA,233,Julia,2,2.01501E+11,intf,correct,38,0
1,0.565355,1,1,2,0,NA,313,Julia,2,2.01501E+11,intf,correct,39,0
1,0.736493,3,3,2,0,NA,131,Julia,2,2.01501E+11,intf,correct,40,0
1,0.478072,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,1,0
1,0.397285,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,2,0
1,0.451922,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,3,0
1,0.464939,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,4,0
1,0.424133,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,5,0
1,0.437328,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,6,0
1,0.364451,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,7,0
1,0.344524,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,8,0
1,0.398881,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,9,0
1,0.469774,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,10,0
1,0.398693,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,11,0
1,0.461931,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,12,0
1,0.432374,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,13,0
1,0.424682,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,14,0
1,0.37545,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,15,0
1,0.371585,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,16,0
1,0.390027,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,17,0
1,0.363825,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,18,0
1,0.401942,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,19,0
1,0.402392,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,20,0
1,0.424139,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,21,0
1,0.39803,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,22,0
1,0.413574,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,23,0
1,0.593682,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,24,0
1,0.426654,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,25,0
1,0.415869,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,26,0
1,0.385291,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,27,0
1,0.350127,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,28,0
1,0.336353,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,29,0
1,0.435809,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,30,0
1,0.416164,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,31,0
1,0.367652,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,32,0
1,0.376669,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,33,0
1,0.366479,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,34,0
1,0.361999,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,35,0
1,0.392443,2,2,3,0,NA,20,Julia,3,2.01501E+11,cngr,correct,36,0
1,0.390386,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,37,0
1,0.369671,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,38,0
1,0.380338,3,3,3,0,NA,3,Julia,3,2.01501E+11,cngr,correct,39,0
1,0.419161,1,1,3,0,NA,100,Julia,3,2.01501E+11,cngr,correct,40,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,1,0
-1,Inf,0,1,2,1,NA,313,Julia,4,2.01501E+11,intf,noresp,2,1
1,0.853635,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,3,0
-1,Inf,0,3,1,1,0,3,Julia,4,2.01501E+11,nbk,noresp,4,1
1,0.852432,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,5,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,6,0
1,0.987256,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,7,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,8,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,9,0
1,0.682601,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,10,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,11,0
1,0.679556,3,3,2,1,NA,322,Julia,4,2.01501E+11,intf,correct,12,1
1,0.646104,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,13,0
1,0.757433,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,14,0
1,0.607611,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,15,0
1,0.65685,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,16,0
1,0.8762,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,17,0
1,0.48914,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,18,1
1,0.426793,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,19,0
-1,Inf,0,2,1,1,0,20,Julia,4,2.01501E+11,nbk,noresp,20,1
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,21,0
-1,Inf,0,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,22,0
-1,Inf,0,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,23,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,24,0
1,0.390288,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,25,1
1,0.407495,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,26,0
1,0.469904,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,27,0
1,0.479169,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,28,0
1,0.578808,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,29,1
1,0.534101,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,30,0
1,0.542806,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,31,0
1,0.762552,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,32,0
1,0.661076,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,33,0
1,0.570284,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,34,0
1,0.553932,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,35,0
1,0.592434,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,36,0
1,0.705463,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,37,0
1,0.600284,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,38,0
1,0.629851,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,39,0
1,0.600341,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,40,0
-1,Inf,0,1,1,1,0,100,Julia,4,2.01501E+11,nbk,noresp,41,1
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,42,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,43,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,44,0
1,0.646652,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,45,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,46,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,47,0
1,0.795228,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,48,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,49,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,50,0
1,0.51958,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,51,0
1,0.762758,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,52,0
1,0.409137,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,53,1
1,0.438887,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,54,0
1,0.393303,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,55,0
-1,Inf,0,1,1,1,0,100,Julia,4,2.01501E+11,nbk,noresp,56,1
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,57,0
1,0.788246,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,58,1
1,0.640761,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,59,0
1,0.609331,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,60,0
1,0.574842,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,61,0
-1,Inf,0,2,1,1,0,20,Julia,4,2.01501E+11,nbk,noresp,62,1
1,0.41347,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,63,1
1,0.443985,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,64,0
1,0.476613,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,65,0
1,0.422112,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,66,0
1,0.535433,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,67,0
1,0.808355,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,68,1
1,0.508367,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,69,0
1,0.630586,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,70,0
1,0.679161,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,71,0
1,0.510539,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,72,0
1,0.628913,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,73,0
1,0.662513,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,74,0
1,0.545833,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,75,0
1,0.555151,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,76,0
1,0.504599,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,77,0
1,0.729159,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,78,0
1,0.495182,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,79,1
1,0.452767,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,80,0
1,0.515061,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,81,0
1,0.425832,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,82,0
0,0.721891,2,1,2,1,NA,313,Julia,4,2.01501E+11,intf,wrong,83,1
1,0.72745,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,84,0
1,0.787319,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,85,0
1,0.406226,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,86,1
1,0.366989,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,87,0
1,0.721852,2,2,2,1,NA,112,Julia,4,2.01501E+11,intf,correct,88,1
-1,Inf,0,3,1,1,0,3,Julia,4,2.01501E+11,nbk,noresp,89,1
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,90,0
1,0.476951,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,91,1
1,0.381252,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,92,0
1,0.415282,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,93,0
1,0.459331,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,94,0
1,0.440355,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,95,0
-1,Inf,0,1,1,1,0,100,Julia,4,2.01501E+11,nbk,noresp,96,1
1,0.495042,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,97,0
-1,Inf,0,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,98,0
1,0.946557,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,99,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,100,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,101,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,102,0
1,0.407913,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,103,0
1,0.364606,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,104,0
1,0.56102,1,1,2,1,NA,313,Julia,4,2.01501E+11,intf,correct,105,1
1,0.354045,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,106,1
1,0.403327,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,107,0
1,0.368902,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,108,0
1,0.447306,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,109,0
1,0.409176,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,110,0
1,0.383043,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,111,0
1,0.401166,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,112,0
1,0.399696,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,113,0
1,0.36052,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,114,0
1,0.390148,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,115,0
1,0.376228,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,116,0
1,0.381726,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,117,0
1,0.527229,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,118,0
1,0.357741,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,119,0
1,0.417949,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,120,0
1,0.40412,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,1,0
1,0.390186,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,2,0
1,0.376204,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,3,0
1,0.626241,2,2,2,1,NA,112,Julia,4,2.01501E+11,intf,correct,4,1
1,0.527858,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,5,0
1,0.503255,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,6,0
1,0.677072,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,7,0
1,0.377879,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,8,1
1,0.428232,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,9,0
1,0.386402,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,10,0
1,0.515065,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,11,0
1,0.876944,3,3,2,1,NA,322,Julia,4,2.01501E+11,intf,correct,12,1
1,0.679496,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,13,0
1,0.498265,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,14,0
1,0.43752,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,15,1
1,0.477117,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,16,1
1,0.442679,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,17,0
1,0.807059,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,18,0
1,0.680995,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,19,0
1,0.346814,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,20,1
1,0.470671,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,21,0
1,0.353546,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,22,0
1,0.329383,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,23,0
1,0.492695,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,24,0
1,0.407522,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,25,0
1,0.52304,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,26,0
1,0.378346,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,27,0
1,0.463515,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,28,0
1,0.407982,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,29,0
1,0.41409,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,30,0
1,0.395409,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,31,0
1,0.404099,3,3,1,1,0,3,Julia,4,2.01501E+11,nbk,correct,32,1
1,0.381862,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,33,0
1,0.411997,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,34,0
1,0.642002,3,3,2,1,NA,322,Julia,4,2.01501E+11,intf,correct,35,1
1,0.635508,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,36,0
1,0.654043,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,37,0
1,0.626456,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,38,0
1,0.586797,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,39,0
1,0.538971,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,40,0
1,0.385304,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,41,1
