"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","trialno","rsponset","subj","block","sttime","trial.type","response.type","trial"
1,0.915074,3,3,2,0,NA,"322",47,1739185.90046,"11455","7","201510191423","intf","correct",47
1,0.854052,1,1,2,0,NA,"221",48,1739188.197262,"11455","7","201510191423","intf","correct",48
1,1.147829,1,1,2,0,NA,"313",49,1739190.510839,"11455","7","201510191423","intf","correct",49
1,0.993974,2,2,1,1,0,"020",50,1739192.80764,"11455","7","201510191423","nbk","correct",50
1,0.762909,2,2,1,0,0,"020",51,1739195.305618,"11455","7","201510191423","nbk","correct",51
1,1.088609,2,2,1,0,1,"XXX",52,1739197.803611,"11455","7","201510191423","nbk","correct",52
1,0.82639,2,2,1,0,0,"020",53,1739200.301584,"11455","7","201510191423","nbk","correct",53
1,0.904892,1,1,1,0,0,"100",54,1739202.799568,"11455","7","201510191423","nbk","correct",54
1,1.138203,3,3,2,1,NA,"322",55,1739205.297558,"11455","7","201510191423","intf","correct",55
1,1.029332,2,2,2,0,NA,"112",56,1739207.61112,"11455","7","201510191423","intf","correct",56
-1,Inf,0,1,2,0,NA,"313",57,1739209.907927,"11455","7","201510191423","intf","noresp",57
1,0.907077,3,3,3,1,NA,"003",58,1739212.204726,"11455","7","201510191423","cngr","correct",58
1,0.714218,2,2,3,0,NA,"020",59,1739214.19976,"11455","7","201510191423","cngr","correct",59
1,0.814462,2,2,3,0,NA,"020",60,1739216.211559,"11455","7","201510191423","cngr","correct",60
1,0.824801,2,2,2,0,NA,"233",1,1739244.427048,"11455","8","201510191426","intf","correct",1
1,0.888125,2,2,2,0,NA,"112",2,1739246.723842,"11455","8","201510191426","intf","correct",2
1,0.827414,1,1,2,0,NA,"313",3,1739249.020646,"11455","8","201510191426","intf","correct",3
1,0.941929,1,1,2,0,NA,"313",4,1739251.317455,"11455","8","201510191426","intf","correct",4
1,0.88514,2,2,2,0,NA,"112",5,1739253.631033,"11455","8","201510191426","intf","correct",5
1,0.793261,3,3,3,1,NA,"003",6,1739255.927825,"11455","8","201510191426","cngr","correct",6
1,0.879289,1,1,3,0,NA,"100",7,1739257.922852,"11455","8","201510191426","cngr","correct",7
1,0.687329,2,2,3,0,NA,"020",8,1739259.91789,"11455","8","201510191426","cngr","correct",8
1,0.756587,1,1,3,0,NA,"100",9,1739261.929684,"11455","8","201510191426","cngr","correct",9
-1,Inf,0,3,3,0,NA,"003",10,1739263.924718,"11455","8","201510191426","cngr","noresp",10
1,1.144594,2,2,2,1,NA,"233",11,1739265.919753,"11455","8","201510191426","intf","correct",11
-1,Inf,0,3,2,0,NA,"322",12,1739268.216555,"11455","8","201510191426","intf","noresp",12
-1,Inf,0,3,2,0,NA,"131",13,1739270.530124,"11455","8","201510191426","intf","noresp",13
1,0.883301,3,3,2,0,NA,"131",14,1739272.826928,"11455","8","201510191426","intf","correct",14
1,0.945866,2,2,2,0,NA,"112",15,1739275.123743,"11455","8","201510191426","intf","correct",15
1,0.884824,3,3,2,0,NA,"322",16,1739277.420534,"11455","8","201510191426","intf","correct",16
1,0.854723,2,2,2,0,NA,"112",17,1739279.717342,"11455","8","201510191426","intf","correct",17
1,0.83953,3,3,2,0,NA,"131",18,1739282.030921,"11455","8","201510191426","intf","correct",18
1,0.809712,3,3,1,1,0,"003",19,1739284.327723,"11455","8","201510191426","nbk","correct",19
1,0.732557,3,3,1,0,0,"003",20,1739286.825694,"11455","8","201510191426","nbk","correct",20
1,0.563851,3,3,1,0,1,"XXX",21,1739289.323676,"11455","8","201510191426","nbk","correct",21
1,0.796705,1,1,1,0,0,"100",22,1739291.821659,"11455","8","201510191426","nbk","correct",22
1,0.813505,3,3,1,0,0,"003",23,1739294.319643,"11455","8","201510191426","nbk","correct",23
1,0.829614,2,2,2,1,NA,"233",24,1739296.817626,"11455","8","201510191426","intf","correct",24
1,1.123574,1,1,2,0,NA,"221",25,1739299.131196,"11455","8","201510191426","intf","correct",25
1,0.969794,1,1,2,0,NA,"221",26,1739301.428006,"11455","8","201510191426","intf","correct",26
1,0.867706,1,1,1,1,0,"100",27,1739303.724801,"11455","8","201510191426","nbk","correct",27
1,0.729666,2,2,1,0,0,"020",28,1739306.222784,"11455","8","201510191426","nbk","correct",28
1,1.024219,1,1,1,0,0,"100",29,1739308.720769,"11455","8","201510191426","nbk","correct",29
1,1.010185,1,1,2,1,NA,"313",30,1739311.218752,"11455","8","201510191426","intf","correct",30
1,0.877323,1,1,2,0,NA,"221",31,1739313.515559,"11455","8","201510191426","intf","correct",31
1,0.861143,1,1,2,0,NA,"313",32,1739315.829137,"11455","8","201510191426","intf","correct",32
1,1.002444,3,3,2,0,NA,"322",33,1739318.125944,"11455","8","201510191426","intf","correct",33
1,0.848638,3,3,3,1,NA,"003",34,1739320.422729,"11455","8","201510191426","cngr","correct",34
1,0.934596,2,2,3,0,NA,"020",35,1739322.417764,"11455","8","201510191426","cngr","correct",35
1,0.848823,3,3,3,0,NA,"003",36,1739324.429564,"11455","8","201510191426","cngr","correct",36
1,0.780154,3,3,3,0,NA,"003",37,1739326.424599,"11455","8","201510191426","cngr","correct",37
1,0.835241,1,1,1,1,0,"100",38,1739328.41963,"11455","8","201510191426","nbk","correct",38
1,0.759241,1,1,1,0,0,"100",39,1739330.917613,"11455","8","201510191426","nbk","correct",39
1,0.83746,1,1,1,0,1,"XXX",40,1739333.415597,"11455","8","201510191426","nbk","correct",40
1,0.682018,2,2,1,0,0,"020",41,1739335.930361,"11455","8","201510191426","nbk","correct",41
1,0.57512,2,2,1,0,0,"020",42,1739338.428328,"11455","8","201510191426","nbk","correct",42
-1,Inf,0,2,1,0,1,"XXX",43,1739340.926312,"11455","8","201510191426","nbk","noresp",43
1,1.164627,2,2,1,0,1,"XXX",44,1739343.424295,"11455","8","201510191426","nbk","correct",44
1,0.840252,3,3,1,0,0,"003",45,1739345.922278,"11455","8","201510191426","nbk","correct",45
1,0.671562,2,2,3,1,NA,"020",46,1739348.420264,"11455","8","201510191426","cngr","correct",46
-1,Inf,0,1,3,0,NA,"100",47,1739350.415295,"11455","8","201510191426","cngr","noresp",47
1,0.949834,1,1,3,0,NA,"100",48,1739352.427102,"11455","8","201510191426","cngr","correct",48
1,0.819797,2,2,1,1,0,"020",49,1739354.422138,"11455","8","201510191426","nbk","correct",49
1,1.255813,3,3,1,0,0,"003",50,1739356.920127,"11455","8","201510191426","nbk","correct",50
1,1.117717,2,2,1,0,1,"XXX",51,1739359.418094,"11455","8","201510191426","nbk","correct",51
1,0.855199,2,2,1,0,0,"020",52,1739361.916076,"11455","8","201510191426","nbk","correct",52
1,0.855327,3,3,3,1,NA,"003",53,1739364.430827,"11455","8","201510191426","cngr","correct",53
-1,Inf,0,1,3,0,NA,"100",54,1739366.425868,"11455","8","201510191426","cngr","noresp",54
1,0.555346,1,1,3,0,NA,"100",55,1739368.420899,"11455","8","201510191426","cngr","correct",55
1,0.548435,1,1,3,0,NA,"100",56,1739370.415928,"11455","8","201510191426","cngr","correct",56
1,0.649004,2,2,3,0,NA,"020",57,1739372.427725,"11455","8","201510191426","cngr","correct",57
1,0.579974,2,2,3,0,NA,"020",58,1739374.422763,"11455","8","201510191426","cngr","correct",58
1,0.635181,2,2,3,0,NA,"020",59,1739376.417795,"11455","8","201510191426","cngr","correct",59
1,0.519194,2,2,3,0,NA,"020",60,1739378.42959,"11455","8","201510191426","cngr","correct",60
1,0.871314,1,1,3,0,NA,"100",1,1739593.909989,"11455","9","201510191432","cngr","correct",1
1,0.661817,1,1,3,0,NA,"100",2,1739595.921769,"11455","9","201510191432","cngr","correct",2
1,0.500351,1,1,3,0,NA,"100",3,1739597.916804,"11455","9","201510191432","cngr","correct",3
1,0.525152,1,1,3,0,NA,"100",4,1739599.911836,"11455","9","201510191432","cngr","correct",4
1,0.656208,2,2,1,1,0,"020",5,1739601.923635,"11455","9","201510191432","nbk","correct",5
1,0.548642,2,2,1,0,0,"020",6,1739604.421617,"11455","9","201510191432","nbk","correct",6
1,0.719949,2,2,1,0,1,"XXX",7,1739606.9196,"11455","9","201510191432","nbk","correct",7
1,0.551072,2,2,1,0,1,"XXX",8,1739609.417584,"11455","9","201510191432","nbk","correct",8
1,0.691193,1,1,1,0,0,"100",9,1739611.915567,"11455","9","201510191432","nbk","correct",9
1,1.006944,2,2,2,1,NA,"233",10,1739614.413556,"11455","9","201510191432","intf","correct",10
1,1.007586,1,1,2,0,NA,"221",11,1739616.710366,"11455","9","201510191432","intf","correct",11
1,1.208023,3,3,2,0,NA,"131",12,1739619.023927,"11455","9","201510191432","intf","correct",12
1,1.178302,2,2,2,0,NA,"233",13,1739621.320728,"11455","9","201510191432","intf","correct",13
1,0.900027,1,1,2,0,NA,"313",14,1739623.617533,"11455","9","201510191432","intf","correct",14
1,1.086977,3,3,2,0,NA,"322",15,1739625.914348,"11455","9","201510191432","intf","correct",15
1,1.27267,1,1,2,0,NA,"221",16,1739628.211135,"11455","9","201510191432","intf","correct",16
1,1.00904,1,1,2,0,NA,"221",17,1739630.524704,"11455","9","201510191432","intf","correct",17
1,0.793581,2,2,3,1,NA,"020",18,1739632.821514,"11455","9","201510191432","cngr","correct",18
1,0.972325,3,3,3,0,NA,"003",19,1739634.816541,"11455","9","201510191432","cngr","correct",19
1,0.779363,2,2,3,0,NA,"020",20,1739636.811574,"11455","9","201510191432","cngr","correct",20
1,0.941753,2,2,3,0,NA,"020",21,1739638.823371,"11455","9","201510191432","cngr","correct",21
1,0.748746,2,2,3,0,NA,"020",22,1739640.818404,"11455","9","201510191432","cngr","correct",22
1,0.884104,2,2,2,1,NA,"233",23,1739642.813436,"11455","9","201510191432","intf","correct",23
1,1.039607,3,3,2,0,NA,"131",24,1739645.110241,"11455","9","201510191432","intf","correct",24
1,1.053885,1,1,2,0,NA,"313",25,1739647.423808,"11455","9","201510191432","intf","correct",25
1,0.921309,2,2,2,0,NA,"112",26,1739649.720624,"11455","9","201510191432","intf","correct",26
1,0.939523,3,3,2,0,NA,"131",27,1739652.017419,"11455","9","201510191432","intf","correct",27
1,0.863838,3,3,3,1,NA,"003",28,1739654.31422,"11455","9","201510191432","cngr","correct",28
1,0.67144,2,2,3,0,NA,"020",29,1739656.309263,"11455","9","201510191432","cngr","correct",29
1,0.64772,2,2,3,0,NA,"020",30,1739658.32105,"11455","9","201510191432","cngr","correct",30
1,1.135851,2,2,2,1,NA,"233",31,1739660.316084,"11455","9","201510191432","intf","correct",31
1,0.827572,3,3,2,0,NA,"322",32,1739662.612887,"11455","9","201510191432","intf","correct",32
1,0.859201,2,2,2,0,NA,"112",33,1739664.909689,"11455","9","201510191432","intf","correct",33
1,0.843381,1,1,2,0,NA,"313",34,1739667.223258,"11455","9","201510191432","intf","correct",34
1,0.781788,3,3,1,1,0,"003",35,1739669.520069,"11455","9","201510191432","nbk","correct",35
1,0.983883,1,1,1,0,0,"100",36,1739672.018044,"11455","9","201510191432","nbk","correct",36
0,0.969905,1,3,1,0,1,"XXX",37,1739674.51603,"11455","9","201510191432","nbk","wrong",37
1,0.768899,1,1,1,0,0,"100",38,1739677.014011,"11455","9","201510191432","nbk","correct",38
1,0.692863,2,2,1,0,0,"020",39,1739679.511995,"11455","9","201510191432","nbk","correct",39
1,0.647661,2,2,1,0,0,"020",40,1739682.009988,"11455","9","201510191432","nbk","correct",40
1,0.709186,2,2,1,0,1,"XXX",41,1739684.524737,"11455","9","201510191432","nbk","correct",41
1,0.942203,3,3,1,0,0,"003",42,1739687.02271,"11455","9","201510191432","nbk","correct",42
-1,Inf,0,1,3,1,NA,"100",43,1739689.520694,"11455","9","201510191432","cngr","noresp",43
1,0.541534,3,3,3,0,NA,"003",44,1739691.515737,"11455","9","201510191432","cngr","correct",44
1,0.658707,1,1,3,0,NA,"100",45,1739693.510762,"11455","9","201510191432","cngr","correct",45
1,0.696756,3,3,3,0,NA,"003",46,1739695.522563,"11455","9","201510191432","cngr","correct",46
1,0.565906,2,2,3,0,NA,"020",47,1739697.517607,"11455","9","201510191432","cngr","correct",47
1,0.497357,1,1,3,0,NA,"100",48,1739699.512624,"11455","9","201510191432","cngr","correct",48
1,0.876389,3,3,3,0,NA,"003",49,1739701.524425,"11455","9","201510191432","cngr","correct",49
1,0.714056,3,3,3,0,NA,"003",50,1739703.519472,"11455","9","201510191432","cngr","correct",50
1,0.738802,3,3,1,1,0,"003",51,1739705.514489,"11455","9","201510191432","nbk","correct",51
1,0.909022,1,1,1,0,0,"100",52,1739708.012474,"11455","9","201510191432","nbk","correct",52
-1,Inf,0,3,1,0,1,"XXX",53,1739710.510457,"11455","9","201510191432","nbk","noresp",53
1,0.8698,1,1,1,0,0,"100",54,1739713.00844,"11455","9","201510191432","nbk","correct",54
1,1.271377,3,3,2,1,NA,"131",55,1739715.523195,"11455","9","201510191432","intf","correct",55
1,0.80856,2,2,2,0,NA,"112",56,1739717.819992,"11455","9","201510191432","intf","correct",56
1,0.716397,1,1,2,0,NA,"221",57,1739720.116806,"11455","9","201510191432","intf","correct",57
1,0.779102,3,3,1,1,0,"003",58,1739722.413598,"11455","9","201510191432","nbk","correct",58
1,0.764557,3,3,1,0,0,"003",59,1739724.911581,"11455","9","201510191432","nbk","correct",59
1,0.502611,2,2,1,0,0,"020",60,1739727.409563,"11455","9","201510191432","nbk","correct",60
1,0.570394,3,3,1,0,0,"003",1,1060731.30765,"11462","1","201511051643","nbk","correct",1
1,0.649125,2,2,1,0,0,"020",2,1060733.805644,"11462","1","201511051643","nbk","correct",2
1,0.960182,3,3,1,0,1,"XXX",3,1060736.303645,"11462","1","201511051643","nbk","correct",3
1,0.667101,1,1,1,0,0,"100",4,1060738.801649,"11462","1","201511051643","nbk","correct",4
1,0.667225,1,1,1,0,0,"100",5,1060741.316426,"11462","1","201511051643","nbk","correct",5
1,0.621658,1,1,1,0,1,"XXX",6,1060743.814425,"11462","1","201511051643","nbk","correct",6
1,0.627967,2,2,1,0,0,"020",7,1060746.312425,"11462","1","201511051643","nbk","correct",7
1,0.520856,3,3,1,0,0,"003",8,1060748.810425,"11462","1","201511051643","nbk","correct",8
1,0.599833,3,3,1,0,0,"003",9,1060751.308425,"11462","1","201511051643","nbk","correct",9
1,0.523793,2,2,1,0,0,"020",10,1060753.806425,"11462","1","201511051643","nbk","correct",10
1,0.849941,3,3,1,0,1,"XXX",11,1060756.304426,"11462","1","201511051643","nbk","correct",11
1,0.572689,1,1,1,0,0,"100",12,1060758.802426,"11462","1","201511051643","nbk","correct",12
1,0.665617,2,2,1,0,0,"020",13,1060761.31719,"11462","1","201511051643","nbk","correct",13
1,0.393424,1,1,1,0,1,"XXX",14,1060763.815191,"11462","1","201511051643","nbk","correct",14
1,0.534202,2,2,1,0,0,"020",15,1060766.313191,"11462","1","201511051643","nbk","correct",15
1,0.520089,3,3,1,0,0,"003",16,1060768.811185,"11462","1","201511051643","nbk","correct",16
0,0.598378,3,2,1,0,1,"XXX",17,1060771.309183,"11462","1","201511051643","nbk","wrong",17
1,0.553538,2,2,1,0,0,"020",18,1060773.807192,"11462","1","201511051643","nbk","correct",18
1,0.631447,2,2,1,0,0,"020",19,1060776.305192,"11462","1","201511051643","nbk","correct",19
1,0.493554,3,3,1,0,0,"003",20,1060778.803193,"11462","1","201511051643","nbk","correct",20
1,0.819484,3,3,1,0,0,"003",21,1060781.301194,"11462","1","201511051643","nbk","correct",21
1,0.572228,1,1,1,0,0,"100",22,1060783.815948,"11462","1","201511051643","nbk","correct",22
1,0.866672,3,3,1,0,1,"XXX",23,1060786.313959,"11462","1","201511051643","nbk","correct",23
1,1.038108,1,1,1,0,0,"100",24,1060788.811959,"11462","1","201511051643","nbk","correct",24
1,0.590508,1,1,1,0,0,"100",25,1060791.30996,"11462","1","201511051643","nbk","correct",25
1,0.514187,1,1,1,0,1,"XXX",26,1060793.80796,"11462","1","201511051643","nbk","correct",26
1,0.592864,1,1,1,0,0,"100",27,1060796.305961,"11462","1","201511051643","nbk","correct",27
1,0.485861,1,1,1,0,0,"100",28,1060798.803948,"11462","1","201511051643","nbk","correct",28
1,0.471161,1,1,1,0,0,"100",29,1060801.30196,"11462","1","201511051643","nbk","correct",29
1,0.518482,3,3,1,0,0,"003",30,1060803.816726,"11462","1","201511051643","nbk","correct",30
1,0.472785,1,1,1,0,1,"XXX",31,1060806.314726,"11462","1","201511051643","nbk","correct",31
1,0.573346,3,3,1,0,1,"XXX",32,1060808.812726,"11462","1","201511051643","nbk","correct",32
1,0.57485,3,3,1,0,0,"003",33,1060811.310727,"11462","1","201511051643","nbk","correct",33
1,0.931907,2,2,1,0,0,"020",34,1060813.808728,"11462","1","201511051643","nbk","correct",34
1,0.718533,2,2,1,0,0,"020",35,1060816.306729,"11462","1","201511051643","nbk","correct",35
1,0.80298,1,1,2,0,NA,"313",1,1061759.176122,"11462","2","201511051700","intf","correct",1
1,0.927372,3,3,2,0,NA,"322",2,1061761.472937,"11462","2","201511051700","intf","correct",2
1,0.97386,2,2,2,0,NA,"112",3,1061763.786525,"11462","2","201511051700","intf","correct",3
1,0.603281,2,2,2,0,NA,"233",4,1061766.083344,"11462","2","201511051700","intf","correct",4
1,0.697331,3,3,2,0,NA,"131",5,1061768.380165,"11462","2","201511051700","intf","correct",5
1,0.961745,2,2,2,0,NA,"112",6,1061770.676982,"11462","2","201511051700","intf","correct",6
1,1.117701,1,1,2,0,NA,"313",7,1061772.973802,"11462","2","201511051700","intf","correct",7
1,0.885418,3,3,2,0,NA,"322",8,1061775.287386,"11462","2","201511051700","intf","correct",8
1,0.762192,1,1,2,0,NA,"122",9,1061777.584197,"11462","2","201511051700","intf","correct",9
1,0.82508,3,3,2,0,NA,"131",10,1061779.881024,"11462","2","201511051700","intf","correct",10
1,0.754125,1,1,2,0,NA,"221",11,1061782.177843,"11462","2","201511051700","intf","correct",11
1,0.755681,2,2,2,0,NA,"233",12,1061784.474663,"11462","2","201511051700","intf","correct",12
1,0.801939,1,1,2,0,NA,"221",13,1061786.788235,"11462","2","201511051700","intf","correct",13
1,0.988647,2,2,2,0,NA,"233",14,1061789.085052,"11462","2","201511051700","intf","correct",14
1,0.741558,1,1,2,0,NA,"313",15,1061791.381888,"11462","2","201511051700","intf","correct",15
1,0.61887,2,2,2,0,NA,"233",16,1061793.678707,"11462","2","201511051700","intf","correct",16
1,0.496011,1,1,2,0,NA,"133",17,1061795.975525,"11462","2","201511051700","intf","correct",17
-1,Inf,0,3,2,0,NA,"223",18,1061798.289108,"11462","2","201511051700","intf","noresp",18
-1,Inf,0,2,2,0,NA,"112",19,1061800.585915,"11462","2","201511051700","intf","noresp",19
1,0.721675,3,3,2,0,NA,"131",20,1061802.882749,"11462","2","201511051700","intf","correct",20
1,0.660942,2,2,2,0,NA,"112",21,1061805.179553,"11462","2","201511051700","intf","correct",21
0,1.002606,3,2,2,0,NA,"233",22,1061807.476375,"11462","2","201511051700","intf","wrong",22
1,0.755877,1,1,2,0,NA,"313",23,1061809.773205,"11462","2","201511051700","intf","correct",23
1,0.73982,2,2,2,0,NA,"112",24,1061812.086785,"11462","2","201511051700","intf","correct",24
1,0.833326,1,1,2,0,NA,"221",25,1061814.383609,"11462","2","201511051700","intf","correct",25
0,0.618173,2,1,2,0,NA,"313",26,1061816.680416,"11462","2","201511051700","intf","wrong",26
1,0.928462,2,2,2,0,NA,"233",27,1061818.977242,"11462","2","201511051700","intf","correct",27
1,0.744159,3,3,2,0,NA,"131",28,1061821.274057,"11462","2","201511051700","intf","correct",28
1,1.068725,3,3,2,0,NA,"322",29,1061823.587639,"11462","2","201511051700","intf","correct",29
0,0.852527,2,3,2,0,NA,"223",30,1061825.884467,"11462","2","201511051700","intf","wrong",30
1,0.667897,3,3,2,0,NA,"131",31,1061828.181272,"11462","2","201511051700","intf","correct",31
1,1.225796,1,1,2,0,NA,"221",32,1061830.478108,"11462","2","201511051700","intf","correct",32
1,0.824505,2,2,2,0,NA,"112",33,1061832.774926,"11462","2","201511051700","intf","correct",33
1,0.74664,1,1,2,0,NA,"221",34,1061835.08851,"11462","2","201511051700","intf","correct",34
1,0.747722,3,3,2,0,NA,"322",35,1061837.385331,"11462","2","201511051700","intf","correct",35
1,0.47768,3,3,3,0,NA,"3",1,1061510.449038,"11462","3","201511051656","cngr","correct",1
1,0.378114,1,1,3,0,NA,"100",2,1061512.444085,"11462","3","201511051656","cngr","correct",2
1,0.355058,1,1,3,0,NA,"100",3,1061514.455898,"11462","3","201511051656","cngr","correct",3
1,0.347999,2,2,3,0,NA,"20",4,1061516.450947,"11462","3","201511051656","cngr","correct",4
1,0.372812,2,2,3,0,NA,"20",5,1061518.445993,"11462","3","201511051656","cngr","correct",5
1,0.397978,2,2,3,0,NA,"20",6,1061520.457806,"11462","3","201511051656","cngr","correct",6
1,0.484836,3,3,3,0,NA,"3",7,1061522.452853,"11462","3","201511051656","cngr","correct",7
1,0.385214,3,3,3,0,NA,"3",8,1061524.447901,"11462","3","201511051656","cngr","correct",8
1,0.37898,3,3,3,0,NA,"3",9,1061526.442948,"11462","3","201511051656","cngr","correct",9
1,0.510394,2,2,3,0,NA,"20",10,1061528.454761,"11462","3","201511051656","cngr","correct",10
1,0.504112,2,2,3,0,NA,"20",11,1061530.449807,"11462","3","201511051656","cngr","correct",11
1,0.435819,1,1,3,0,NA,"100",12,1061532.444855,"11462","3","201511051656","cngr","correct",12
1,0.473693,1,1,3,0,NA,"100",13,1061534.456654,"11462","3","201511051656","cngr","correct",13
1,0.652974,3,3,3,0,NA,"3",14,1061536.451718,"11462","3","201511051656","cngr","correct",14
1,0.522567,1,1,3,0,NA,"100",15,1061538.446763,"11462","3","201511051656","cngr","correct",15
1,0.344757,1,1,3,0,NA,"100",16,1061540.45857,"11462","3","201511051656","cngr","correct",16
1,0.431049,2,2,3,0,NA,"20",17,1061542.453608,"11462","3","201511051656","cngr","correct",17
1,0.424251,1,1,3,0,NA,"100",18,1061544.44867,"11462","3","201511051656","cngr","correct",18
1,0.44861,1,1,3,0,NA,"100",19,1061546.443718,"11462","3","201511051656","cngr","correct",19
1,0.487536,3,3,3,0,NA,"3",20,1061548.455529,"11462","3","201511051656","cngr","correct",20
1,0.450384,3,3,3,0,NA,"3",21,1061550.450564,"11462","3","201511051656","cngr","correct",21
1,0.43372,1,1,3,0,NA,"100",22,1061552.445611,"11462","3","201511051656","cngr","correct",22
1,0.441396,2,2,3,0,NA,"20",23,1061554.457438,"11462","3","201511051656","cngr","correct",23
1,0.434941,3,3,3,0,NA,"3",24,1061556.452486,"11462","3","201511051656","cngr","correct",24
1,0.366506,1,1,3,0,NA,"100",25,1061558.44752,"11462","3","201511051656","cngr","correct",25
1,0.37406,1,1,3,0,NA,"100",26,1061560.459345,"11462","3","201511051656","cngr","correct",26
1,0.39807,1,1,3,0,NA,"100",27,1061562.454393,"11462","3","201511051656","cngr","correct",27
1,0.422532,2,2,3,0,NA,"20",28,1061564.449433,"11462","3","201511051656","cngr","correct",28
1,0.44685,3,3,3,0,NA,"3",29,1061566.444489,"11462","3","201511051656","cngr","correct",29
1,0.454678,3,3,3,0,NA,"3",30,1061568.456301,"11462","3","201511051656","cngr","correct",30
1,0.417222,2,2,3,0,NA,"20",31,1061570.451332,"11462","3","201511051656","cngr","correct",31
1,0.397435,2,2,3,0,NA,"20",32,1061572.446396,"11462","3","201511051656","cngr","correct",32
1,0.374273,2,2,3,0,NA,"20",33,1061574.458208,"11462","3","201511051656","cngr","correct",33
1,0.460773,3,3,3,0,NA,"3",34,1061576.453255,"11462","3","201511051656","cngr","correct",34
1,0.392374,2,2,3,0,NA,"20",35,1061578.448304,"11462","3","201511051656","cngr","correct",35
1,0.770103,3,3,1,0,0,"003",1,1060870.156231,"11462","4","201511051644","nbk","correct",1
1,0.69434,3,3,1,0,0,"003",2,1060872.654207,"11462","4","201511051644","nbk","correct",2
1,0.710332,3,3,1,0,1,"XXX",3,1060875.16899,"11462","4","201511051644","nbk","correct",3
1,0.633513,3,3,1,0,0,"003",4,1060877.667003,"11462","4","201511051644","nbk","correct",4
1,0.557452,2,2,1,0,0,"020",5,1060880.164989,"11462","4","201511051644","nbk","correct",5
1,0.419967,3,3,1,0,1,"XXX",6,1060882.663004,"11462","4","201511051644","nbk","correct",6
1,0.776797,1,1,1,0,0,"100",7,1060885.161,"11462","4","201511051644","nbk","correct",7
1,0.545756,2,2,1,0,0,"020",8,1060887.659004,"11462","4","201511051644","nbk","correct",8
-1,Inf,0,2,3,1,NA,"020",9,1060890.15699,"11462","4","201511051644","cngr","noresp",9
0,0.315242,2,3,3,0,NA,"003",10,1060892.168817,"11462","4","201511051644","cngr","wrong",10
1,0.511857,2,2,3,0,NA,"020",11,1060894.163853,"11462","4","201511051644","cngr","correct",11
1,0.412541,3,3,3,0,NA,"003",12,1060896.158905,"11462","4","201511051644","cngr","correct",12
-1,Inf,0,1,2,1,NA,"313",13,1060898.153932,"11462","4","201511051644","intf","noresp",13
0,0.599111,3,1,2,0,NA,"221",14,1060900.467542,"11462","4","201511051644","intf","wrong",14
0,0.537936,1,2,2,0,NA,"233",15,1060902.764363,"11462","4","201511051644","intf","wrong",15
1,0.446974,1,1,3,1,NA,"100",16,1060905.061167,"11462","4","201511051644","cngr","correct",16
1,0.687861,2,2,3,0,NA,"020",17,1060907.056227,"11462","4","201511051644","cngr","correct",17
1,0.447396,1,1,3,0,NA,"100",18,1060909.068026,"11462","4","201511051644","cngr","correct",18
1,1.091008,3,3,2,1,NA,"131",19,1060911.06309,"11462","4","201511051644","intf","correct",19
1,0.921791,1,1,2,0,NA,"221",20,1060913.359906,"11462","4","201511051644","intf","correct",20
1,0.660594,3,3,2,0,NA,"322",21,1060915.656725,"11462","4","201511051644","intf","correct",21
0,0.675917,2,1,2,0,NA,"313",22,1060917.970297,"11462","4","201511051644","intf","wrong",22
1,0.924681,2,2,2,0,NA,"233",23,1060920.267116,"11462","4","201511051644","intf","correct",23
1,0.832796,3,3,2,0,NA,"322",24,1060922.563947,"11462","4","201511051644","intf","correct",24
1,1.00954,1,1,2,0,NA,"221",25,1060924.860767,"11462","4","201511051644","intf","correct",25
1,0.763066,3,3,2,0,NA,"131",26,1060927.157589,"11462","4","201511051644","intf","correct",26
1,0.578612,2,2,3,1,NA,"020",27,1060929.454404,"11462","4","201511051644","cngr","correct",27
1,0.430975,3,3,3,0,NA,"003",28,1060931.466206,"11462","4","201511051644","cngr","correct",28
1,0.455745,1,1,3,0,NA,"100",29,1060933.461264,"11462","4","201511051644","cngr","correct",29
1,0.449342,3,3,3,0,NA,"003",30,1060935.45631,"11462","4","201511051644","cngr","correct",30
1,0.394582,1,1,3,0,NA,"100",31,1060937.468123,"11462","4","201511051644","cngr","correct",31
1,0.498769,2,2,3,0,NA,"020",32,1060939.46317,"11462","4","201511051644","cngr","correct",32
1,0.368872,2,2,3,0,NA,"020",33,1060941.458218,"11462","4","201511051644","cngr","correct",33
1,0.561526,1,1,3,0,NA,"100",34,1060943.470014,"11462","4","201511051644","cngr","correct",34
1,0.462181,2,2,1,1,0,"020",35,1060945.465077,"11462","4","201511051644","nbk","correct",35
1,0.572036,1,1,1,0,0,"100",36,1060947.963078,"11462","4","201511051644","nbk","correct",36
1,0.55772,1,1,1,0,0,"100",37,1060950.461078,"11462","4","201511051644","nbk","correct",37
0,0.94554,2,3,2,1,NA,"131",38,1060952.959064,"11462","4","201511051644","intf","wrong",38
1,1.039503,2,2,2,0,NA,"112",39,1060955.255886,"11462","4","201511051644","intf","correct",39
1,1.05497,2,2,2,0,NA,"112",40,1060957.569476,"11462","4","201511051644","intf","correct",40
1,1.024419,1,1,2,0,NA,"313",41,1060959.866284,"11462","4","201511051644","intf","correct",41
1,0.499919,1,1,1,1,0,"100",42,1060962.163108,"11462","4","201511051644","nbk","correct",42
